"cbsa","zcta5","cbsaname15","zipname","pop16","afact"
"CBSA (current)","ZIP census tabulation area","2015 CBSA name","ZCTA name","Population (2016 est.)","cbsa to zcta5 allocation factor"
" ","54498"," ","Withee, WI",2406.966,0 
" ","54501"," ","Rhinelander, WI",19671.634,0.001 
" ","54511"," ","Argonne, WI",1184.633,0 
" ","54512"," ","Boulder Junction, WI",833.194,0 
" ","54513"," ","Brantwood, WI",456.326,0 
" ","54514"," ","Butternut, WI",1662.573,0 
" ","54515"," ","Catawba, WI",450.598,0 
" ","54517"," ","Clam Lake, WI",109.337,0 
" ","54519"," ","Conover, WI",1231.287,0 
" ","54520"," ","Crandon, WI",4034.181,0 
" ","54521"," ","Eagle River, WI",7496.977,0 
" ","54524"," ","Fifield, WI",639.621,0 
" ","54525"," ","Montreal, WI",270.04,0 
" ","54526"," ","Glen Flora, WI",879.886,0 
" ","54527"," ","Glidden, WI",1051.361,0 
" ","54529"," ","Harshaw, WI",1120.505,0 
" ","54530"," ","Hawkins, WI",833.87,0 
" ","54531"," ","Hazelhurst, WI",1437.965,0 
" ","54534"," ","Hurley, WI",2380.026,0 
" ","54536"," ","Iron Belt, WI",178.091,0 
" ","54537"," ","Kennan, WI",535.563,0 
" ","54538"," ","Lac du Flambeau, WI",3136.031,0 
" ","54539"," ","Lake Tomahawk, WI",1367.748,0 
" ","54540"," ","Land O Lakes, WI",946.064,0 
" ","54541"," ","Laona, WI",1511.966,0 
" ","54542"," ","Long Lake, WI",164.641,0 
" ","54545"," ","Manitowish Waters, WI",735.525,0 
" ","54546"," ","Mellen, WI",1231.288,0 
" ","54547"," ","Mercer, WI",1347.294,0 
" ","54548"," ","Minocqua, WI",4579.262,0 
" ","54550"," ","Montreal, WI",663,0 
" ","54552"," ","Park Falls, WI",4219.71,0 
" ","54554"," ","Phelps, WI",1119.733,0 
" ","54555"," ","Phillips, WI",4651.093,0 
" ","54556"," ","Prentice, WI",1239.146,0 
" ","54557"," ","Presque Isle, WI",925.216,0 
" ","54558"," ","Saint Germain, WI",2174.884,0 
" ","54559"," ","Saxon, WI",770.914,0 
" ","54560"," ","Sayner, WI",589.137,0 
" ","54561"," ","Star Lake, WI",35.008,0 
" ","54562"," ","Three Lakes, WI",1926.015,0 
" ","54563"," ","Tony, WI",689.355,0 
" ","54564"," ","Tripoli, WI",213.618,0 
" ","54565"," ","Upson, WI",58.073,0 
" ","54566"," ","Wabeno, WI",1457.41,0 
" ","54568"," ","Woodruff, WI",5178.536,0 
" ","54610"," ","Alma, WI",1565.671,0 
" ","54611"," ","Alma Center, WI",1314.222,0 
" ","54612"," ","Arcadia, WI",5266.772,0 
" ","54613"," ","Arkdale, WI",1755.497,0 
" ","54615"," ","Black River Falls, WI",10801.737,0.001 
" ","54616"," ","Blair, WI",2674.174,0 
" ","54618"," ","Camp Douglas, WI",2256.947,0 
" ","54619"," ","Cashton, WI",3998.808,0 
" ","54621"," ","Chaseburg, WI",1187.104,0 
" ","54622"," ","Buffalo City, WI",2044.821,0 
" ","54623"," ","Coon Valley, WI",1388.922,0 
" ","54624"," ","De Soto, WI",1420.699,0 
" ","54625"," ","Dodge, WI",246.805,0 
" ","54626"," ","Eastman, WI",1191.421,0 
" ","54627"," ","Ettrick, WI",1868.861,0 
" ","54628"," ","Ferryville, WI",1074.397,0 
" ","54629"," ","Fountain City, WI",2483.479,0 
" ","54630"," ","Galesville, WI",3876.888,0 
" ","54631"," ","Gays Mills, WI",1808.215,0 
" ","54632"," ","Genoa, WI",1290.601,0 
" ","54634"," ","Hillsboro, WI",4366.237,0 
" ","54635"," ","Hixton, WI",1808.941,0 
" ","54637"," ","Hustler, WI",184.265,0 
" ","54638"," ","Kendall, WI",1518.781,0 
" ","54639"," ","La Farge, WI",2475.789,0 
" ","54641"," ","Mather, WI (PO Boxes)",2.011,0 
" ","54642"," ","Melrose, WI",1978.85,0 
" ","54643"," ","Millston, WI",12.066,0 
" ","54644"," ","Mindoro, WI",24.133,0 
" ","54645"," ","Mount Sterling, WI",79.428,0 
" ","54646"," ","Necedah, WI",3841.971,0 
" ","54648"," ","Norwalk, WI",1773.938,0 
" ","54651"," ","Ontario, WI",1424.417,0 
" ","54652"," ","Readstown, WI",986.321,0 
" ","54653"," ","Rockland, WI",134.807,0 
" ","54654"," ","Seneca, WI (PO Boxes)",150.031,0 
" ","54655"," ","Soldiers Grove, WI",1745.915,0 
" ","54656"," ","Sparta, WI",17738.363,0.001 
" ","54657"," ","Steuben, WI",403.024,0 
" ","54658"," ","Stoddard, WI",2184.81,0 
" ","54659"," ","Taylor, WI",1417.494,0 
" ","54660"," ","Tomah, WI",16021.615,0.001 
" ","54661"," ","Trempealeau, WI",3510.795,0 
" ","54664"," ","Viola, WI",1501.778,0 
" ","54665"," ","Viroqua, WI",8721.646,0 
" ","54666"," ","Warrens, WI",2637.82,0 
" ","54667"," ","Westby, WI",4725.648,0 
" ","54670"," ","Wilton, WI",1917.937,0 
" ","54721"," ","Arkansaw, WI",1265.934,0 
" ","54728"," ","Chetek, WI",6063.761,0 
" ","54731"," ","Conrath, WI",767.865,0 
" ","54733"," ","Dallas, WI",1326.62,0 
" ","54736"," ","Durand, WI",3998.882,0 
" ","54737"," ","Eau Galle, WI",34.241,0 
" ","54738"," ","Eleva, WI",1382.105,0 
" ","54741"," ","Fairchild, WI",515.685,0 
" ","54745"," ","Holcombe, WI",285.317,0 
" ","54746"," ","Humbird, WI",744.619,0 
" ","54747"," ","Independence, WI",2586.95,0 
" ","54754"," ","Merrillan, WI",1558.264,0 
" ","54755"," ","Mondovi, WI",5488.784,0 
" ","54756"," ","Nelson, WI",883.1,0 
" ","54757"," ","New Auburn, WI",1004.388,0 
" ","54758"," ","Osseo, WI",4058.489,0 
" ","54759"," ","Pepin, WI",1499.75,0 
" ","54760"," ","Pigeon Falls, WI",262.23,0 
" ","54762"," ","Prairie Farm, WI",1133.567,0 
" ","54763"," ","Ridgeland, WI",150.482,0 
" ","54766"," ","Sheldon, WI",1546.356,0 
" ","54768"," ","Stanley, WI",898.606,0 
" ","54769"," ","Stockholm, WI",388.389,0 
" ","54770"," ","Strum, WI",1853.091,0 
" ","54771"," ","Thorp, WI",4266.54,0 
" ","54773"," ","Whitehall, WI",3430.583,0 
" ","54801"," ","Spooner, WI",6386.127,0 
" ","54805"," ","Almena, WI",1456.312,0 
" ","54806"," ","Ashland, WI",11513.931,0.001 
" ","54810"," ","Balsam Lake, WI",2470.858,0 
" ","54812"," ","Barron, WI",5670.807,0 
" ","54813"," ","Barronett, WI",593.547,0 
" ","54814"," ","Bayfield, WI",2457.699,0 
" ","54817"," ","Birchwood, WI",2155.882,0 
" ","54819"," ","Bruce, WI",2435.723,0 
" ","54820"," ","Brule, WI",262.829,0 
" ","54821"," ","Cable, WI",1265.452,0 
" ","54822"," ","Cameron, WI",4470.909,0 
" ","54824"," ","Centuria, WI",2233.805,0 
" ","54826"," ","Comstock, WI",796.698,0 
" ","54827"," ","Cornucopia, WI",219.189,0 
" ","54828"," ","New Post, WI",670.302,0 
" ","54829"," ","Cumberland, WI",5181.655,0 
" ","54830"," ","Danbury, WI",2527.46,0 
" ","54832"," ","Drummond, WI",408.625,0 
" ","54835"," ","Exeland, WI",1002.446,0 
" ","54837"," ","Frederic, WI",3716.385,0 
" ","54839"," ","Grand View, WI",299.526,0 
" ","54840"," ","Grantsburg, WI",4569.676,0 
" ","54841"," ","Haugen, WI",256.414,0 
" ","54843"," ","Hayward, WI",11354.447,0.001 
" ","54844"," ","Herbster, WI",264.813,0 
" ","54845"," ","Hertel, WI",144.679,0 
" ","54846"," ","High Bridge, WI",532.002,0 
" ","54847"," ","Iron River, WI",2203.797,0 
" ","54848"," ","Ladysmith, WI",5879.628,0 
" ","54850"," ","La Pointe, WI (PO Boxes)",253.844,0 
" ","54853"," ","Luck, WI",3943.4,0 
" ","54855"," ","Marengo, WI",752.778,0 
" ","54856"," ","Mason, WI",1601.684,0 
" ","54857"," ","Mikana, WI",61.381,0 
" ","54858"," ","Milltown, WI",1493.138,0 
" ","54859"," ","Minong, WI",1595.189,0 
" ","54861"," ","New Odanah, WI",145.887,0 
" ","54862"," ","Ojibwa, WI",258.036,0 
" ","54865"," ","Port Wing, WI",436.395,0 
" ","54867"," ","Radisson, WI",430.061,0 
" ","54868"," ","Rice Lake, WI",15355.259,0.001 
" ","54870"," ","Sarona, WI",1461.673,0 
" ","54871"," ","Shell Lake, WI",3054.071,0 
" ","54872"," ","Siren, WI",2540.245,0 
" ","54873"," ","Solon Springs, WI",755.757,0 
" ","54875"," ","Springbrook, WI",1037.561,0 
" ","54876"," ","Stone Lake, WI",1530.884,0 
" ","54888"," ","Trego, WI",1322.768,0 
" ","54889"," ","Turtle Lake, WI",2708.113,0 
" ","54891"," ","Washburn, WI",3361.236,0 
" ","54893"," ","Webster, WI",3707.535,0 
" ","54895"," ","Weyerhaeuser, WI",871.269,0 
" ","54896"," ","Winter, WI",1461.218,0 
" ","54909"," ","Almond, WI",188.396,0 
" ","54921"," ","Bancroft, WI",89.409,0 
" ","54922"," ","Bear Creek, WI",552.596,0 
" ","54923"," ","Berlin, WI",8362.977,0 
" ","54929"," ","Clintonville, WI",7220.126,0 
" ","54930"," ","Coloma, WI",1756.088,0 
" ","54933"," ","Embarrass, WI",227.135,0 
" ","54940"," ","Fremont, WI",2603.011,0 
" ","54941"," ","Green Lake, WI",2567.463,0 
" ","54943"," ","Hancock, WI",1883.743,0 
" ","54945"," ","Iola, WI",3472.897,0 
" ","54946"," ","King, WI",106.193,0 
" ","54949"," ","Manawa, WI",3372.604,0 
" ","54950"," ","Marion, WI",2280.195,0 
" ","54960"," ","Neshkoro, WI",2748.06,0 
" ","54961"," ","New London, WI",10993.903,0.001 
" ","54962"," ","Ogdensburg, WI",1091.426,0 
" ","54965"," ","Pine River, WI",1325.613,0 
" ","54966"," ","Plainfield, WI",1730.371,0 
" ","54967"," ","Poy Sippi, WI",428.082,0 
" ","54968"," ","Princeton, WI",2730.219,0 
" ","54970"," ","Redgranite, WI",3848.797,0 
" ","54971"," ","Ripon, WI",595.439,0 
" ","54977"," ","Scandinavia, WI",1228.1,0 
" ","54981"," ","Waupaca, WI",14826.387,0.001 
" ","54982"," ","Wautoma, WI",7019.408,0 
" ","54983"," ","Weyauwega, WI",4565.197,0 
" ","54984"," ","Wild Rose, WI",2897.941,0 
" ","54986"," ","Winneconne, WI",32.55,0 
" ","55006"," ","Braham, MN",1392.607,0 
" ","55007"," ","Brook Park, MN",2430.617,0 
" ","55030"," ","Grasston, MN",1252.323,0 
" ","55036"," ","Henriette, MN",68.909,0 
" ","55037"," ","Hinckley, MN",4795.013,0 
" ","55051"," ","Mora, MN",9474.215,0.001 
" ","55052"," ","Morristown, MN",33.6,0 
" ","55063"," ","Pine City, MN",9072.745,0 
" ","55069"," ","Rush City, MN",340.665,0 
" ","55072"," ","Sandstone, MN",4598.169,0 
" ","55310"," ","Bird Island, MN",1415.673,0 
" ","55314"," ","Buffalo Lake, MN",1108.121,0 
" ","55324"," ","Darwin, MN",1223.937,0 
" ","55325"," ","Dassel, MN",4572.408,0 
" ","55329"," ","Eden Valley, MN",1048.381,0 
" ","55332"," ","Fairfax, MN",1680.355,0 
" ","55333"," ","Franklin, MN",793.352,0 
" ","55342"," ","Hector, MN",1877.934,0 
" ","55350"," ","Hutchinson, MN",424.971,0 
" ","55353"," ","Kimball, MN",612.961,0 
" ","55355"," ","Litchfield, MN",9577.26,0.001 
" ","55382"," ","South Haven, MN",330.285,0 
" ","55385"," ","Stewart, MN",190.123,0 
" ","55389"," ","Watkins, MN",2205.864,0 
" ","55601"," ","Beaver Bay, MN",102.671,0 
" ","55603"," ","Finland, MN",496.733,0 
" ","55604"," ","Grand Marais, MN",3431.406,0 
" ","55605"," ","Grand Portage, MN",577.007,0 
" ","55606"," ","Hovland, MN",277.781,0 
" ","55607"," ","Isabella, MN",131.028,0 
" ","55609"," ","Knife River, MN (PO Boxes)",296.28,0 
" ","55612"," ","Lutsen, MN",529.009,0 
" ","55613"," ","Schroeder, MN",209.357,0 
" ","55614"," ","Silver Bay, MN",2568.735,0 
" ","55615"," ","Tofte, MN",261.44,0 
" ","55616"," ","Two Harbors, MN",6479.04,0 
" ","55704"," ","Askov, MN",1094.786,0 
" ","55712"," ","Bruno, MN",568.745,0 
" ","55731"," ","Ely, MN",550.513,0 
" ","55735"," ","Finlayson, MN",1752.422,0 
" ","55748"," ","Hill City, MN",1162.81,0 
" ","55749"," ","Holyoke, MN",131.995,0 
" ","55752"," ","Jacobson, MN",366.444,0 
" ","55756"," ","Kerrick, MN",397.927,0 
" ","55760"," ","Mcgregor, MN",2989.258,0 
" ","55767"," ","Moose Lake, MN",293.107,0 
" ","55771"," ","Orr, MN",70.203,0 
" ","55772"," ","Nett Lake, MN",72.1,0 
" ","55783"," ","Sturgeon Lake, MN",2299.121,0 
" ","55785"," ","Swatara, MN",202.939,0 
" ","55787"," ","Tamarack, MN",415.495,0 
" ","55795"," ","Willow River, MN",1581.033,0 
" ","55798"," ","Wright, MN",2.885,0 
" ","56013"," ","Blue Earth, MN",4255.283,0 
" ","56014"," ","Bricelyn, MN",763.155,0 
" ","56019"," ","Comfrey, MN",212.632,0 
" ","56022"," ","Darfur, MN",68.108,0 
" ","56023"," ","Delavan, MN",464.404,0 
" ","56025"," ","Easton, MN",485.47,0 
" ","56026"," ","Ellendale, MN",29.647,0 
" ","56027"," ","Elmore, MN",886.715,0 
" ","56028"," ","Elysian, MN",79.059,0 
" ","56033"," ","Frost, MN",330.349,0 
" ","56047"," ","Huntley, MN",112.032,0 
" ","56048"," ","Janesville, MN",3383.741,0 
" ","56051"," ","Kiester, MN",673.147,0 
" ","56056"," ","La Salle, MN",93.405,0 
" ","56060"," ","Lewisville, MN",439.784,0 
" ","56062"," ","Madelia, MN",2870.27,0 
" ","56063"," ","Madison Lake, MN",40.518,0 
" ","56068"," ","Minnesota Lake, MN",881.001,0 
" ","56072"," ","New Richland, MN",2098.038,0 
" ","56078"," ","Pemberton, MN",113.648,0 
" ","56081"," ","St. James, MN",5869.946,0 
" ","56083"," ","Sanborn, MN",762.527,0 
" ","56085"," ","Sleepy Eye, MN",49.423,0 
" ","56087"," ","Springfield, MN",196.74,0 
" ","56088"," ","Truman, MN",190.703,0 
" ","56091"," ","Waldorf, MN",362.685,0 
" ","56093"," ","Waseca, MN",12435.05,0.001 
" ","56096"," ","Waterville, MN",154.166,0 
" ","56097"," ","Wells, MN",3386.604,0 
" ","56098"," ","Winnebago, MN",1942.838,0 
" ","56101"," ","Windom, MN",5751.626,0 
" ","56111"," ","Alpha, MN",406.826,0 
" ","56113"," ","Arco, MN",233.439,0 
" ","56114"," ","Avoca, MN",344.615,0 
" ","56115"," ","Balaton, MN",224.334,0 
" ","56116"," ","Beaver Creek, MN",620.026,0 
" ","56118"," ","Bingham Lake, MN",412.863,0 
" ","56119"," ","Brewster, MN",164.668,0 
" ","56120"," ","Butterfield, MN",1090.703,0 
" ","56122"," ","Chandler, MN",536.493,0 
" ","56123"," ","Currie, MN",490.671,0 
" ","56125"," ","Dovray, MN",62.05,0 
" ","56128"," ","Edgerton, MN",1829.781,0 
" ","56129"," ","Ellsworth, MN",126.375,0 
" ","56131"," ","Fulda, MN",1749.211,0 
" ","56132"," ","Garvin, MN",202.378,0 
" ","56134"," ","Hardwick, MN",456.134,0 
" ","56136"," ","Hendricks, MN",1096.573,0 
" ","56137"," ","Heron Lake, MN",1114.535,0 
" ","56138"," ","Hills, MN",887.585,0 
" ","56139"," ","Holland, MN",412.345,0 
" ","56140"," ","Ihlen, MN",56.578,0 
" ","56141"," ","Iona, MN",293.066,0 
" ","56142"," ","Ivanhoe, MN",962.199,0 
" ","56143"," ","Jackson, MN",4337.545,0 
" ","56144"," ","Jasper, MN",1106.297,0 
" ","56145"," ","Jeffers, MN",610.451,0 
" ","56146"," ","Kanaranzi, MN",39.492,0 
" ","56147"," ","Kenneth, MN",153.032,0 
" ","56149"," ","Lake Benton, MN",1243.435,0 
" ","56150"," ","Lakefield, MN",2655.995,0 
" ","56151"," ","Lake Wilson, MN",785.647,0 
" ","56152"," ","Lamberton, MN",1439.215,0 
" ","56156"," ","Luverne, MN",5988.977,0 
" ","56158"," ","Magnolia, MN",358.391,0 
" ","56159"," ","Mountain Lake, MN",2872.917,0 
" ","56160"," ","Odin, MN",146.81,0 
" ","56161"," ","Okabena, MN",387.454,0 
" ","56162"," ","Ormsby, MN",123.568,0 
" ","56164"," ","Pipestone, MN",5729.338,0 
" ","56166"," ","Revere, MN",242.598,0 
" ","56167"," ","Round Lake, MN",220.849,0 
" ","56170"," ","Ruthton, MN",481.06,0 
" ","56172"," ","Slayton, MN",3020.396,0 
" ","56173"," ","Steen, MN",418.616,0 
" ","56174"," ","Storden, MN",350.371,0 
" ","56175"," ","Tracy, MN",409.857,0 
" ","56177"," ","Trosky, MN",43.152,0 
" ","56178"," ","Tyler, MN",1652.706,0 
" ","56180"," ","Walnut Grove, MN",1341.272,0 
" ","56183"," ","Westbrook, MN",1236.626,0 
" ","56186"," ","Woodstock, MN",371.719,0 
" ","56187"," ","Worthington, MN",96.863,0 
" ","56207"," ","Alberta, MN",249.912,0 
" ","56208"," ","Appleton, MN",1987.229,0 
" ","56209"," ","Atwater, MN",143.818,0 
" ","56210"," ","Barry, MN",12.46,0 
" ","56211"," ","Beardsley, MN",505.096,0 
" ","56212"," ","Bellingham, MN",491.206,0 
" ","56214"," ","Belview, MN",689.118,0 
" ","56215"," ","Benson, MN",4521.966,0 
" ","56218"," ","Boyd, MN",585.752,0 
" ","56219"," ","Browns Valley, MN",1043.896,0 
" ","56220"," ","Canby, MN",2921.202,0 
" ","56221"," ","Chokio, MN",768.476,0 
" ","56222"," ","Clara City, MN",1934.882,0 
" ","56223"," ","Clarkfield, MN",1340.149,0 
" ","56224"," ","Clements, MN",316.494,0 
" ","56225"," ","Clinton, MN",799.336,0 
" ","56226"," ","Clontarf, MN",247.498,0 
" ","56227"," ","Correll, MN",213.731,0 
" ","56228"," ","Cosmos, MN",873.371,0 
" ","56229"," ","Cottonwood, MN",163.711,0 
" ","56230"," ","Danube, MN",795.908,0 
" ","56231"," ","Danvers, MN",375.489,0 
" ","56232"," ","Dawson, MN",2234.016,0 
" ","56235"," ","Donnelly, MN",577.035,0 
" ","56236"," ","Dumont, MN",339.485,0 
" ","56237"," ","Echo, MN",571.086,0 
" ","56240"," ","Graceville, MN",996.455,0 
" ","56241"," ","Granite Falls, MN",3988.74,0 
" ","56243"," ","Grove City, MN",1710.933,0 
" ","56244"," ","Hancock, MN",1491.858,0 
" ","56245"," ","Hanley Falls, MN",509.219,0 
" ","56248"," ","Herman, MN",797.033,0 
" ","56249"," ","Holloway, MN",284.987,0 
" ","56252"," ","Kerkhoven, MN",1148.143,0 
" ","56255"," ","Lucan, MN",374.471,0 
" ","56256"," ","Madison, MN",2387.576,0 
" ","56257"," ","Marietta, MN",469.93,0 
" ","56258"," ","Marshall, MN",46.571,0 
" ","56260"," ","Maynard, MN",902.367,0 
" ","56262"," ","Milan, MN",705.354,0 
" ","56263"," ","Milroy, MN",472.365,0 
" ","56264"," ","Minneota, MN",232.793,0 
" ","56265"," ","Montevideo, MN",7537.152,0 
" ","56266"," ","Morgan, MN",1351.515,0 
" ","56267"," ","Morris, MN",6783.904,0 
" ","56270"," ","Morton, MN",997.354,0 
" ","56271"," ","Murdock, MN",1152.994,0 
" ","56274"," ","Norcross, MN",173.132,0 
" ","56276"," ","Odessa, MN",283.778,0 
" ","56277"," ","Olivia, MN",2973.939,0 
" ","56278"," ","Ortonville, MN",2491.324,0 
" ","56280"," ","Porter, MN",461.339,0 
" ","56282"," ","Raymond, MN",211.628,0 
" ","56283"," ","Redwood Falls, MN",6303.658,0 
" ","56284"," ","Renville, MN",1838.938,0 
" ","56285"," ","Sacred Heart, MN",1021.447,0 
" ","56287"," ","Seaforth, MN",76.985,0 
" ","56289"," ","Sunburg, MN",60.656,0 
" ","56291"," ","Taunton, MN",231.018,0 
" ","56292"," ","Vesta, MN",604.475,0 
" ","56293"," ","Wabasso, MN",1162.379,0 
" ","56294"," ","Wanda, MN",79.836,0 
" ","56295"," ","Watson, MN",302.325,0 
" ","56296"," ","Wheaton, MN",1913.807,0 
" ","56297"," ","Wood Lake, MN",825.22,0 
" ","56308"," ","Alexandria, MN",62.305,0 
" ","56309"," ","Ashby, MN",938.233,0 
" ","56311"," ","Barrett, MN",749.201,0 
" ","56314"," ","Bowlus, MN",1188.35,0 
" ","56316"," ","Brooten, MN",379.856,0 
" ","56318"," ","Burtrum, MN",1211.996,0 
" ","56319"," ","Carlos, MN",47.697,0 
" ","56323"," ","Cyrus, MN",498.287,0 
" ","56327"," ","Farwell, MN",236.154,0 
" ","56328"," ","Flensburg, MN",126.546,0 
" ","56329"," ","Foley, MN",409.299,0 
" ","56331"," ","Freeport, MN",9.734,0 
" ","56334"," ","Glenwood, MN",5421.497,0 
" ","56336"," ","Grey Eagle, MN",1398.788,0 
" ","56338"," ","Hillman, MN",1528.443,0 
" ","56339"," ","Hoffman, MN",1028.296,0 
" ","56340"," ","Holdingford, MN",409.299,0 
" ","56342"," ","Isle, MN",1039.658,0 
" ","56343"," ","Kensington, MN",161.754,0 
" ","56345"," ","Little Falls, MN",14618.089,0.001 
" ","56347"," ","Long Prairie, MN",6874.21,0 
" ","56349"," ","Lowry, MN",656.207,0 
" ","56350"," ","Mc Grath, MN",548.223,0 
" ","56353"," ","Milaca, MN",29.244,0 
" ","56358"," ","Ogilvie, MN",3078.462,0 
" ","56360"," ","Osakis, MN",1483.474,0 
" ","56362"," ","Paynesville, MN",447.322,0 
" ","56364"," ","Pierz, MN",5265.517,0 
" ","56373"," ","Royalton, MN",2732.612,0 
" ","56378"," ","Sauk Centre, MN",1355.958,0 
" ","56381"," ","Starbuck, MN",2470.072,0 
" ","56382"," ","Swanville, MN",1516.874,0 
" ","56384"," ","Upsala, MN",324.275,0 
" ","56385"," ","Villard, MN",904.42,0 
" ","56389"," ","West Union, MN",108.048,0 
" ","56431"," ","Aitkin, MN",7947.311,0 
" ","56433"," ","Akeley, MN",1515.209,0 
" ","56434"," ","Aldrich, MN",230.239,0 
" ","56436"," ","Benedict, MN",67.951,0 
" ","56437"," ","Bertha, MN",1254.723,0 
" ","56438"," ","Browerville, MN",2870.581,0 
" ","56440"," ","Clarissa, MN",1371.532,0 
" ","56443"," ","Cushing, MN",1395.606,0 
" ","56446"," ","Eagle Bend, MN",1390.027,0 
" ","56449"," ","Fort Ripley, MN",412.265,0 
" ","56453"," ","Hewitt, MN",539.268,0 
" ","56458"," ","Lake George, MN",362.068,0 
" ","56461"," ","Laporte, MN",3163.278,0 
" ","56464"," ","Menahga, MN",4284.805,0 
" ","56466"," ","Motley, MN",1690.298,0 
" ","56467"," ","Nevis, MN",2446.241,0 
" ","56469"," ","Palisade, MN",959.871,0 
" ","56470"," ","Park Rapids, MN",10498.965,0.001 
" ","56473"," ","Pillager, MN",151.263,0 
" ","56475"," ","Randall, MN",1636.206,0 
" ","56477"," ","Sebeka, MN",2201.879,0 
" ","56479"," ","Staples, MN",5072.6,0 
" ","56481"," ","Verndale, MN",1961.864,0 
" ","56482"," ","Wadena, MN",5402.082,0 
" ","56501"," ","Detroit Lakes, MN",16509.983,0.001 
" ","56510"," ","Ada, MN",2240.048,0 
" ","56511"," ","Audubon, MN",1949.066,0 
" ","56516"," ","Bejou, MN",294.204,0 
" ","56519"," ","Borup, MN",200.673,0 
" ","56521"," ","Callaway, MN",785.646,0 
" ","56531"," ","Elbow Lake, MN",1973.457,0 
" ","56535"," ","Erskine, MN",25.479,0 
" ","56540"," ","Fertile, MN",199.713,0 
" ","56541"," ","Flom, MN (PO Boxes)",23.044,0 
" ","56542"," ","Fosston, MN",159.518,0 
" ","56544"," ","Frazee, MN",4440.924,0 
" ","56545"," ","Gary, MN",654.827,0 
" ","56548"," ","Halstad, MN",740.282,0 
" ","56550"," ","Hendrum, MN",397.505,0 
" ","56552"," ","Hitterdal, MN",47.741,0 
" ","56554"," ","Lake Park, MN",2705.653,0 
" ","56557"," ","Mahnomen, MN",2835.745,0 
" ","56565"," ","Nashua, MN",8.907,0 
" ","56566"," ","Naytahwaush, MN",674.417,0 
" ","56569"," ","Ogema, MN",1408.351,0 
" ","56570"," ","Osage, MN",1284.848,0 
" ","56572"," ","Pelican Rapids, MN",156.714,0 
" ","56574"," ","Perley, MN",255.402,0 
" ","56575"," ","Ponsford, MN",791.873,0 
" ","56577"," ","Richwood, MN",21.795,0 
" ","56578"," ","Rochert, MN",775.268,0 
" ","56581"," ","Shelly, MN",275.565,0 
" ","56583"," ","Tintah, MN",122.619,0 
" ","56584"," ","Twin Valley, MN",1491.125,0 
" ","56585"," ","Ulen, MN",99.633,0 
" ","56589"," ","Waubun, MN",2011.478,0 
" ","56590"," ","Wendell, MN",369.157,0 
" ","56591"," ","White Earth, MN",176.433,0 
" ","56592"," ","Winger, MN",4.038,0 
" ","56593"," ","Wolf Lake, MN",14.53,0 
" ","56601"," ","Bemidji, MN",1826.567,0 
" ","56621"," ","Bagley, MN",4642.373,0 
" ","56623"," ","Baudette, MN",2592.626,0 
" ","56627"," ","Big Falls, MN",293.145,0 
" ","56629"," ","Birchdale, MN (PO Boxes)",186.892,0 
" ","56633"," ","Cass Lake, MN",670.384,0 
